2024-04,Alberta,8843180.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-04,British Columbia,8976138.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-05,Canada,66881905.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-05,Quebec,14980570.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-05,Ontario,25273959.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-05,Alberta,8532721.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-05,British Columbia,8914176.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-06,Canada,66441657.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-06,Quebec,14857326.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-06,Ontario,25206447.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-06,Alberta,8465277.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-06,British Columbia,8776221.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-07,Canada,67786847.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-07,Quebec,15079223.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-07,Ontario,25595906.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-07,Alberta,8778598.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-07,British Columbia,8994978.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-08,Canada,67604219.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-08,Quebec,15047423.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-08,Ontario,25689183.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-08,Alberta,8511455.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-08,British Columbia,9000468.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-09,Canada,68321269.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-09,Quebec,15157063.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-09,Ontario,25822657.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-09,Alberta,8854602.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-09,British Columbia,9145763.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-10,Canada,69041870.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-10,Quebec,15368225.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-10,Ontario,26155247.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-10,Alberta,8852601.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-10,British Columbia,9265410.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-11,Canada,69070294.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-11,Quebec,15329704.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-11,Ontario,26423938.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-11,Alberta,8765710.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-11,British Columbia,9239591.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-12,Canada,70891213.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-12,Quebec,15817522.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-12,Ontario,27149927.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-12,Alberta,8932531.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2024-12,British Columbia,9396235.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-01,Canada,70573782.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-01,Quebec,15471204.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-01,Ontario,26683884.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-01,Alberta,8911794.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-01,British Columbia,9837480.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-02,Canada,69400454.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-02,Quebec,15230056.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-02,Ontario,26379755.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-02,Alberta,8746495.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-02,British Columbia,9448525.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-03,Canada,70269650.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-03,Quebec,15502754.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-03,Ontario,26683008.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-03,Alberta,8936018.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-03,British Columbia,9458693.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-04,Canada,70413365.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-04,Quebec,15596844.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-04,Ontario,26754966.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-04,Alberta,8772096.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-04,British Columbia,9652492.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-05,Canada,69612679.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-05,Quebec,15413556.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-05,Ontario,26207816.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-05,Alberta,8853989.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-05,British Columbia,9590037.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-06,Canada,70579225.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-06,Quebec,15503850.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-06,Ontario,26818327.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-06,Alberta,8924813.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-06,British Columbia,9829150.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-07,Canada,70134576.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-07,Quebec,15552827.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-07,Ontario,26617674.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-07,Alberta,8873067.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-07,British Columbia,9649357.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-08,Canada,70780386.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-08,Quebec,15868463.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-08,Ontario,26827533.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-08,Alberta,8963486.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-08,British Columbia,9613278.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-09,Canada,70059094.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-09,Quebec,15769257.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-09,Ontario,26484398.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-09,Alberta,8788286.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-09,British Columbia,9535143.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-10,Canada,70112774.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-10,Quebec,15601219.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-10,Ontario,26570735.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-10,Alberta,8872432.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-10,British Columbia,9493269.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-11,Canada,70985144.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-11,Quebec,15648579.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-11,Ontario,26736104.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-11,Alberta,9247734.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-11,British Columbia,9665996.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-12,Canada,70708740.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-12,Quebec,15748859.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-12,Ontario,26739658.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-12,Alberta,8999012.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
2025-12,British Columbia,9619953.00,Total retail sales,Seasonally adjusted,Retail trade [44-45]
